SEGMENTO;"Cooperativa de Crédito";
NOME DA INSTITUICAO;-;
CNPJ;-;
PAIS;Todos;
UF;-;
MUNICIPIO;-;
;
CNPJ;NOME DA INSTITUICAO;ENDERECO;COMPLEMENTO;BAIRRO;CEP;MUNICIPIO;UF;PAIS;DDD;FONE;SITE NA WEB;
17607375;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DE UBERABA - COPERURA LTDA.";"PRAÇA RUI BARBOSA, 300";"SALA 107/105";"CENTRO";"38010240";"UBERABA";"MG";"Brasil";"34";"33125996";"https://www.coperura.com.br";
968834;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DO BRASIL - COCRESGO LTDA.";"RUA CORONEL AFONSO PARANHOS, 534-A";-;"CENTRO";"75701470";"CATALAO";"GO";"Brasil";"64";"34118717";-;
57545436;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA NOVELIS";"RUA FELIPE CAMARÃO, 414";-;"UTINGA";"09220902";"SANTO ANDRE";"SP";"Brasil";"11";"44696257";-;
42445122;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO E EMPREGADOS EM ESTABELECIMENTOS PRIVADOS DE ENSINO DO MUNICÍPIO DO RIO DE JANEIRO LTDA.";"RUA MARQUES DE SAO VICENTE, 225";"CASA 14 - PARTE";"GAVEA";"22453900";"RIO DE JANEIRO";"RJ";"Brasil";"21";"35271845";-;
67031757;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM";"AVENIDA FRANCISCO MATARAZZO, 1500";"PARTE - EDIFICIO LOS ANGELES - 1 ANDAR";"ÁGUA BRANCA";"05001100";"SAO PAULO";"SP";"Brasil";"11";"33969481";-;
88043187;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PROLEC GE BRASIL TRANSMISSÃO DE ENERGIA S.A.";"AV. GUILHERME SCHELL, 11500";-;-;"92420000";"CANOAS";"RS";"Brasil";"51";"34778688";-;
44223196;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RECKITT BENCKISER";"RODOVIA RAPOSO TAVARES 8015";-;"VILA JAGUARE";"05577900";"SAO PAULO";"SP";"Brasil";"11";"37837074";-;
48140925;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO";"R RUI BARBOSA, 391";-;"CENTRO";"09390000";"MAUA";"SP";"Brasil";"11";"21969874";-;
20622809;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAMARCO MINERAÇÃO S.A. LTDA - CREDISAM";"RUA PARAIBA,1122 - 10 ANDAR";-;"FUNCIONARIOS";"30130918";"BELO HORIZONTE";"MG";"Brasil";"31";"32698760";-;
4249235;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA TEKSID DO BRASIL LTDA., E NEMAK ALUMÍNIO DO BRASIL LTDA.";"RUA SENADOR GIOVANNI AGNELLI,230 A 906";-;"DISTR.INDL.PAULO CAM";"32681080";"BETIM";"MG";"Brasil";"31";"33168380";"https://www.cooptek.com.br";
3685335;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA UNIFI - CREDIUNIFI";"AV  ALFREDO EGIDIO DE SOUZA ARANHA  177   2  ANDAR";"SALA 01";"VILA CRUZEIRO";"04726170";"SAO PAULO";"SP";"Brasil";"35";"32995011";-;
68969625;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS CONTROLADAS E COLIGADAS DA USINA SANTA ADELIA - USAGRO";"RODOVIA SP 326, KM 332-FAZ.STA. ADELIA (PARTE)";-;"RURAL";"14870970";"JABOTICABAL";"SP";"Brasil";"16";"32092023";-;
68314921;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DE DIVERSÕES DO ESTADO DE SÃO PAULO";"RUA PROFESSOR CLEMENTE PASTORE, 52";-;"LAPA";"05038120";"SAO PAULO";"SP";"Brasil";"11";"22446240";-;
57563728;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DO GRUPO ECONÔMICO RHODIA - CREDIRHODIA";"AVENIDA DOUTOR ROBERTO MOREIRA";-;"RECANTO DOS PÁSSAROS";"13148914";"PAULINIA";"SP";"Brasil";"11";"44352300";"https://www.credirhodia.com.br";
53505681;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS METALÚRGICAS DE MATÃO - METALCOOPERCRED";"AVENIDA QUINZE DE NOVEMBRO, 561";"SALA 1";"CENTRO";"15990630";"MATAO";"SP";"Brasil";"16";"33943237";"https://www.metalcoopercred.com.br";
17411307;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR";"RUA WILHELM WINTER, 300";-;"DISTRITO INDUSTRIAL";"13213000";"JUNDIAI";"SP";"Brasil";"11";"27387014";-;
24235459;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SIDERÚRGICAS, METALÚRGICAS E ELETRO-MECÂNICAS DE JOÃO MONLEVADE LTDA. - CREDIBELGO";"RUA: LOUIS ENCH NUMERO: 314";-;"ALVORADA";"35930045";"JOAO MONLEVADE";"MG";"Brasil";"31";"38526050";"https://www.credibelgo.com.br";
129753;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SOMART LTDA.";"USINA JATIBOCA, S/N";"PARADA PAULISTA";"ZONA RURAL";"35380000";"URUCANIA";"MG";"Brasil";"31";"38763075";-;
53272365;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL";"RUA ANTONIO CARLOS,196-4ANDAR-SALA 44";-;"CENTRO";"13270005";"VALINHOS";"SP";"Brasil";"19";"38694696";-;
33370115;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. – SICOOB CECREMEF";"RUA REAL GRANDEZA, 139 - 5º ANDAR";-;"BOTAFOGO";"22281033";"RIO DE JANEIRO";"RJ";"Brasil";"21";"20075100";"https://www.sicoobcecremef.com.br";
92935741;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL";"PRACA DA ALFANDEGA  12";"301";"CENTRO";"90010150";"PORTO ALEGRE";"RS";"Brasil";"51";"32161500";"https://www.banricoop.coop.br";
1296040;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ALGAR E EMPREENDEDORES DO TRIÂNGULO MINEIRO LTDA - SICOOB TRIÂNGULO";"AVENIDA MARIA SILVA GARCIA  395";-;"GRANJA MARILEUSA";"38406634";"UBERLANDIA";"MG";"Brasil";"34";"32564560";"https://www.sicoobtriangulo.com";
46277273;"COOPERATIVA DE ECONOMIA E CRéDITO MúTUO DOS EMPREGADOS DO GRUPO CASINO, GRUPO PãO DE AçúCAR E GRUPO ASSAí";"ALAMEDA LORENA, 58";-;"JD. PAULISTA";"01424000";"SAO PAULO";"SP";"Brasil";"11";"38860772";"https://www.gpativa.com.br";
2024442;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO COLORADO";"RODOVIA SP 425, KM. 47";-;"FAZ.SAO JOSE GLORIA";"14790000";"GUAIRA";"SP";"Brasil";"17";"33303341";-;
43488782;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL";"AV. ENGENHEIRO ALBERTO DE ZAGOTTIS, 352";-;"JURUBATUBA";"04675901";"SAO PAULO";"SP";"Brasil";"11";"21025747";"https://www.cooperfemsa.com.br";
88183173;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PARAMOUNT";"AV  LUIZ PASTEUR  100";-;"TRES PORTOS";"93212360";"SAPUCAIA DO SUL";"RS";"Brasil";"51";"34511199";"https://www.paracred.com.br";
2232228;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SBF LTDA. - COOPER ATIVA SBF";"RUA HUGO D ANTOLA  200";-;"LAPA";"05038090";"SAO PAULO";"SP";"Brasil";"11";"25885057";-;
62284385;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SCHAEFFLER";"AV INDEPENDENCIA 3500 A";-;"IPORANGA";"18087101";"SOROCABA";"SP";"Brasil";"15";"33351631";-;
57598120;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO TELEFÔNICA";"AV PAULISTA  352";"2  ANDAR CJ 21";"PARAISO";"01310000";"SAO PAULO";"SP";"Brasil";"11";"30169860";"https://www.coopertel.org.br";
5658367;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SEBRAE BAHIA LTDA.";"RUA ARTHUR DE AZEVEDO MACHADO  N   001225";"LJ 0017";"COSTA AZUL";"41760000";"SALVADOR";"BA";"Brasil";"71";"33204490";-;
92675578;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SISTEMA FIERGS - CRESUL";"AVENIDA ASSIS BRASIL,8787";"BLOCO 13 SALA 04";"SARANDI";"91140001";"PORTO ALEGRE";"RS";"Brasil";"51";"33478787";"https://www.cresul.coop.br";
2230138;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DOS SUPERMERCADOS RUSSI";"RUA DA VARZEA PAULISTA, 1157";-;"VILA MARIA GENOVEVA";"13203000";"JUNDIAI";"SP";"Brasil";"11";"40102230";-;
92825397;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS, APOSENTADOS E PENSIONISTAS DA COMPANHIA ESTADUAL DE ENERGIA ELÉTRICA E ELETRICITÁRIOS DO RIO GRANDE DO SUL   CRECE";"AVENIDA PRINCESA ISABEL, 636";"707-708";"SANTANA";"90620000";"PORTO ALEGRE";"RS";"Brasil";"51";"32175193";"https://www.crece.com.br";
9579249;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE AMERICANA, LIMEIRA E REGIÃO - SICOOB ACICRED";"RUA PRIMO PICOLI";"Nº 232";"JARDIM GIRASSOL";"13465640";"AMERICANA";"SP";"Brasil";"19";"34713889";"https://www.sicoobcoopercred.com.br";
8844074;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE ITAPETININGA - SICOOB CRED-ACI";"RUA MAJOR FONSECA, 75";"SALA 01";"CENTRO";"18200022";"ITAPETININGA";"SP";"Brasil";"15";"32712233";-;
9639338;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE PRAIA GRANDE E REGIÃO - SICOOB COOPERACE";"AVENIDA PRESIDENTE COSTA E SILVA, 732";-;"BOQUEIRÃO";"11700005";"PRAIA GRANDE";"SP";"Brasil";"13";"34731581";-;
5841967;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.";"AVENIDA 20 DE SETEMBRO  3825";"LOJA 01";"CENTRO";"93800000";"SAPIRANGA";"RS";"Brasil";"51";"35294344";-;
43438662;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ABRIL";"RUA ROMA,620";"CJ 182B";"LAPA";"05050090";"SAO PAULO";"SP";"Brasil";"11";"38770785";-;
45068632;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ACUMENT BRASIL";"ROD DOM PEDRO  I , KM 87";"COND EMP BARÃO DE MAUA ED FERNANDO PESS";"PONTE ALTA";"12954260";"ATIBAIA";"SP";"Brasil";"11";"34024292";-;
41146382;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSEMBLÉIA LEGISLATIVA DO ESTADO DA PARAÍBA LTDA. -  COOPERLEGIS";"RUA DUQUE DE CAXIAS, 400 - 2º ANDAR";"SALA 204 - EDIFICIO 5 DE AGOSTO";"CENTRO";"58010821";"JOAO PESSOA";"PB";"Brasil";"83";"32221019";"https://www.cooperlegis.com.br";
1288797;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASTRAZENECA DO BRASIL";"RODOVIA RAPOSO TAVARES KM 26 9";-;"MOINHO VELHO";"06707000";"COTIA";"SP";"Brasil";"11";"37371261";-;
57038408;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BOMBRIL";"AV. MARGINAL DIREITA S/Nº";"VIA ANCHIETA KM 14";"RUDGE RAMOS";"09696000";"SAO BERNARDO DO CAMPO";"SP";"Brasil";"11";"43661394";-;
68228006;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CARGILL";"AVENIDA DR. CHUCRI ZAIDAN, 1240, 6º ANDAR";"MORUMBI CORPORATE, TORRE DIAMOND";"VILA SÃO FRANCISCO";"04711130";"SAO PAULO";"SP";"Brasil";"11";"50992127";"https://www.cooperativacredito.com.br";
32615247;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA. - SICOOB COOPEC";"AVENIDA DO CINQUENTENaRIO";"1  E 2  ANDAR";"CENTRO";"45600006";"ITABUNA";"BA";"Brasil";"73";"32143172";"https://www.coopec.org.br";
44958981;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CIA AÇUCAREIRA VALE DO ROSÁRIO - COOPERVALE";"FAZENDA INVERNADA";-;"CENTRO";"14640000";"MORRO AGUDO";"SP";"Brasil";"16";"38202067";-;
1530136;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS - COOPERTREM";"RUA ZUMA DE SA FERNANDES 360 1 ANDAR";-;"PRESIDENTE ALTINO";"06213040";"OSASCO";"SP";"Brasil";"11";"36896166";-;
45045671;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN";"AV. VEREADOR DANTE JORDÃO STOPPA, 47";-;"CÉSAR DE SOUZA";"08820390";"MOGI DAS CRUZES";"SP";"Brasil";"11";"34112019";-;
48718183;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ERICSSON - COOPERICSSON";"AVENIDA NICOLAS BOER, 399";"11 ANDAR - TORRE CORPORATE TIME";"JARDIM DAS PERDIZES";"01140060";"SAO PAULO";"SP";"Brasil";"11";"31926860";"https://www.cooperativaericsson.com.br";
57259525;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - COOPERFAC";"VIA DE ACESSO PROF PAULO DONATO CASTELLANE, S/N";-;"RURAL";"14884900";"JABOTICABAL";"SP";"Brasil";"16";"32097518";-;
1997612;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDAÇÃO ZERBINI E DA FUNDAÇÃO FACULDADE DE MEDICINA (FFM) – COOPINCOR";"AV DR ENEAS DE CARVALHO AGUIAR, 44, BL. I,2. AND";-;"CERQUEIRA CESAR";"05403000";"SAO PAULO";"SP";"Brasil";"11";"26615469";"https://www.coopincor.com.br";
52575206;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA GERDAU S/A-UNIDADE MOGI DAS CRUZES";"AV. ENGENHEIRO MIGUEL GEMMA, 1871";-;"RIO ACIMA";"08780680";"MOGI DAS CRUZES";"SP";"Brasil";"11";"28278372";-;
59620708;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA INTERNATIONAL INDÚSTRIA AUTOMOTIVA DA AMÉRICA DO SUL";"AV. DAS NAÇÕES UNIDAS, 22.002";-;"JURUBATUBA";"04795915";"SAO PAULO";"SP";"Brasil";"11";"38823312";-;
731320;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CRED MORLAN";"RUA 14, 1126";-;"CENTRO";"14620000";"ORLANDIA";"SP";"Brasil";"16";"38204000";"https://www.morlan.com.br";
9128022;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NAKATA";"AV  PRESIDENTE MEDICE  939";-;"JARDIM MUTINGA";"06268000";"OSASCO";"SP";"Brasil";"11";"36028165";-;
62562012;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ";"RUA DR RUBENS GOMES BUENO 691";"CONJUNTO 221 BLOCO A COND 17007";"VARZEA DE BAIXO";"04730903";"SAO PAULO";"SP";"Brasil";"11";"51021849";"https://www.nescred.com.br/";
48172860;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA OWENS CORNING FIBERGLAS AMÉRICA DO SUL";"AV  BRASIL  2567";-;"INDUSTRIAL";"13505900";"RIO CLARO";"SP";"Brasil";"19";"35359442";-;
16721078;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA – SICOOB COOPSEF";"AV.BRASIL 1660";-;"FUNCIONARIOS";"30140003";"BELO HORIZONTE";"MG";"Brasil";"31";"32695700";"https://www.coopsef.com.br";
72952138;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SELENE";"RUA DO VELHO RAMAL, 490";-;"VILA ESTIVA";"18520000";"CERQUILHO";"SP";"Brasil";"15";"33848888";-;
67341487;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TETRA PAK";"AVENIDA JANIO QUADROS, 1073";"SOBRELOJA";"CENTRO";"13190000";"MONTE MOR";"SP";"Brasil";"19";"32176781";-;
57440521;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TICKET SERVIÇOS COMÉRCIO E ADMINISTRAÇÃO";"RUA SILVIA  23   4 AND   CJ14";-;"BELA VISTA";"01332000";"SAO PAULO";"SP";"Brasil";"11";"32879459";-;
1107759;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA MARIA - PILONCRED";"RODOVIA MUNICIPAL OCTAVIO PILON S/N";-;"SAO FRANCISCO";"18520000";"CERQUILHO";"SP";"Brasil";"15";"32848000";-;
53846242;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA VILLARES METALS";"AV. VEREADOR ANTONIO PEREIRA DE CAMARGO NETO, 770";-;"JARDIM DALL´ORTO";"13178021";"SUMARE";"SP";"Brasil";"19";"33038254";-;
2541707;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE CERÂMICA - COOPASPACER";"RUA 4  N   470";"SALA";"CENTRO";"13510000";"SANTA GERTRUDES";"SP";"Brasil";"19";"35261223";-;
91018408;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DO GRUPO DANA - COOPDANA";"RUA RICARDO BRUNO ALBARUS  201";"SALA COOPERATIVA";"DISTRITO INDUSTRIAL";"94045400";"GRAVATAI";"RS";"Brasil";"51";"34893726";-;
43446335;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ";"AV. JOSÉ CESAR DE OLIVEIRA";"111";"V. HAMBURGUESA";"05317000";"SAO PAULO";"SP";"Brasil";"11";"21327545";-;
1504952;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO – COOPERMEL";"RUA TITO 479";-;"LAPA";"05051000";"SAO PAULO";"SP";"Brasil";"11";"38740716";-;
52046299;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO";"AV MORVAN DIAS DE FIGUEIREDO  6169";-;"VILA MARIA";"02170901";"SAO PAULO";"SP";"Brasil";"11";"29679682";-;
3219207;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO BANESPA DE BOTUCATU E CIDADES LIMÍTROFES";"RUA BRAZ DE ASSIS  709";"SALA 01  BAIRRO SHOPPING";"VILA DOS LAVRADORES";"18609096";"BOTUCATU";"SP";"Brasil";"14";"38822700";-;
71965313;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO FLEURY";"AVENIDA PAULISTA   Nº 352";"1.º ANDAR - SALA 13";"PARAISO";"01310000";"SAO PAULO";"SP";"Brasil";"11";"32855132";"https://www.grupofleury.coop.br";
43268960;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO AVIBRAS - COOPER AVIBRAS";"RODOVIA DOS TAMOIOS, KM 14, ESTRADA VARADOURO";-;"ZONA RURAL DA CIDADE";"12315020";"JACAREI";"SP";"Brasil";"12";"39556379";"https://cooperavibras@hotmail.com";
47196084;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COMOLATTI - SÃO PAULO";"RUA ERNESTO DE CASTRO, 37";-;"MOOCA";"03042900";"SAO PAULO";"SP";"Brasil";"11";"31557000";-;
1439107;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COSAN - BARRACRED COSAN";"RUA ANTONIO FRANCO POMPEU, 261";-;"VILA OPERÁRIA";"17340000";"BARRA BONITA";"SP";"Brasil";"14";"36048011";-;
88952130;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI";"NUCLEO D67,  NR. 149";-;"CENTRO";"96745000";"CHARQUEADAS";"RS";"Brasil";"51";"36581404";-;
5548335;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO JAL LTDA.";"AVENIDA AUTOMÓVEL CLUBE, 990 - PARTE";-;"CENTRO";"25515126";"SAO JOAO DE MERITI";"RJ";"Brasil";"21";"27559215";-;
44905255;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO LORENZETTI";"AV  PRESIDENTE WILSON  1230";-;"MOOCA";"03107001";"SAO PAULO";"SP";"Brasil";"11";"20657263";-;
43182278;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO OWENS-ILLINOIS DO BRASIL";"AV   OLAVO EGIDIO DE SOUZA ARANHA  2270";-;"ERMELINDO MATARAZZO";"03822900";"SAO PAULO";"SP";"Brasil";"11";"29430028";-;
548980;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SUGGAR LTDA.";"RUA JERONIMO MARCUCCI, 82";"FABRICA";"OLHOS D'AGUA";"30390150";"BELO HORIZONTE";"MG";"Brasil";"31";"21255243";-;
75174953;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO VOTORANTIM LIMITADA.";"AV ERMIRIO DE MORAES  380";"CASA";"TACANICA";"83540000";"RIO BRANCO DO SUL";"PR";"Brasil";"41";"33551741";-;
2115870;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS MUNICIPAIS DE ITAPIRA - CREDITA";"PRAÇA BERNARDINO DE CAMPOS  BOX 9";-;"CENTRO";"13970005";"ITAPIRA";"SP";"Brasil";"19";"38637594";-;
4694278;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ";"RUA RODRIGO SILVA, 26";"9 ANDAR";"CENTRO";"20011040";"RIO DE JANEIRO";"RJ";"Brasil";"21";"25062700";"https://www.sicoobcoomperj.com.br";
51489318;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED";"R TABATINGUERA, 140";"SALA 02 - TERREO";"CENTRO";"01020000";"SAO PAULO";"SP";"Brasil";"11";"31057464";"https://www.magiscred.com.br";
4478231;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MEMBROS DO MINISTÉRIO PÚBLICO DE SÃO PAULO - PROMOCRED";"PRACA DA LIBERDADE  130";"4 ANDAR  CONJ 401 402";"LIBERDADE";"01503010";"SAO PAULO";"SP";"Brasil";"11";"31112323";"https://promocred.coop.br/";
1635462;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA";"AV  BENJAMIN CONSTANT  1058   5 ANDAR";"5  ANDAR";-;"95900104";"LAJEADO";"RS";"Brasil";"51";"37144039";"https://www.unicred.com.br/vtrpp";
71479653;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DE NÍVEL SUPERIOR DE JUIZ DE FORA LTDA. - UNICRED JUIZ DE FORA";"AV  PRESIDENTE ITAMAR FRANCO  3 840";"11 ANDAR";"CASCATINHA";"36033318";"JUIZ DE FORA";"MG";"Brasil";"32";"30257700";"https://www.unicredjf.com.br";
2179673;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED";"RUA EUCLIDES DA CUNHA, 743";-;"VILA MORAES";"19900043";"OURINHOS";"SP";"Brasil";"14";"33264999";"https://www.ouricred.com.br";
4572960;"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM";"AV. RIO BRANCO, Nº 817";"ED. ALEXANDRE CARIONI, TÉRREO";"CENTRO";"88015204";"FLORIANOPOLIS";"SC";"Brasil";"48";"30374320";-;
